datetime,temp,rh,precip,radiation,wet,block
2025-09-29 13:00:00,26.9,68,0.0,809.0,False,125
2025-09-29 14:00:00,27.4,66,0.0,629.0,False,125
2025-09-29 15:00:00,27.6,63,0.0,499.0,False,125
2025-09-29 16:00:00,27.5,64,0.0,306.0,False,125
2025-09-29 17:00:00,25.5,76,2.7,149.0,True,126
2025-09-29 18:00:00,24.3,81,3.5,33.0,True,126
2025-09-29 19:00:00,24.2,84,3.0,0.0,True,126
2025-09-29 20:00:00,23.2,88,1.8,0.0,True,126
2025-09-29 21:00:00,22.8,90,0.4,0.0,True,126
2025-09-29 22:00:00,22.6,91,0.0,0.0,True,126
2025-09-29 23:00:00,22.2,93,0.0,0.0,True,126
2025-09-30 00:00:00,22.1,92,0.0,0.0,True,126
2025-09-30 01:00:00,22.7,89,0.0,0.0,False,127
2025-09-30 02:00:00,22.5,89,0.5,0.0,True,128
2025-09-30 03:00:00,22.2,92,0.1,0.0,True,128
2025-09-30 04:00:00,22.1,91,0.9,0.0,True,128
2025-09-30 05:00:00,21.7,90,1.3,0.0,True,128
2025-09-30 06:00:00,21.2,93,1.0,0.0,True,128
2025-09-30 07:00:00,21.5,90,1.5,37.0,True,128
2025-09-30 08:00:00,22.2,86,0.0,134.0,False,129
2025-09-30 09:00:00,22.7,85,0.0,289.0,False,129
2025-09-30 10:00:00,23.5,83,0.0,444.0,False,129
2025-09-30 11:00:00,24.0,81,0.0,401.0,False,129
2025-09-30 12:00:00,24.8,77,0.0,564.0,False,129
2025-09-30 13:00:00,23.1,87,0.0,545.0,False,129
2025-09-30 14:00:00,23.7,82,0.0,445.0,False,129
2025-09-30 15:00:00,23.8,82,0.0,412.0,False,129
2025-09-30 16:00:00,23.8,82,0.0,326.0,False,129
2025-09-30 17:00:00,23.6,81,0.0,160.0,False,129
2025-09-30 18:00:00,23.2,84,0.0,29.0,False,129
2025-09-30 19:00:00,22.5,84,0.0,0.0,False,129
2025-09-30 20:00:00,22.1,85,0.0,0.0,False,129
2025-09-30 21:00:00,21.9,86,0.0,0.0,False,129
2025-09-30 22:00:00,21.6,88,0.0,0.0,False,129
2025-09-30 23:00:00,21.0,91,0.0,0.0,True,130
2025-10-01 00:00:00,20.2,96,0.0,0.0,True,130
2025-10-01 01:00:00,20.7,94,0.0,0.0,True,130
2025-10-01 02:00:00,20.6,95,0.4,0.0,True,130
2025-10-01 03:00:00,20.7,94,1.0,0.0,True,130
2025-10-01 04:00:00,20.7,94,0.0,0.0,True,130
2025-10-01 05:00:00,20.5,96,0.0,0.0,True,130
2025-10-01 06:00:00,20.6,94,0.0,1.0,True,130
2025-10-01 07:00:00,20.7,97,0.0,74.0,False,131
2025-10-01 08:00:00,22.0,91,0.0,259.0,False,131
2025-10-01 09:00:00,23.3,86,0.0,438.0,False,131
2025-10-01 10:00:00,24.8,80,0.0,656.0,False,131
2025-10-01 11:00:00,25.7,77,0.0,714.0,False,131
2025-10-01 12:00:00,26.5,72,0.0,722.0,False,131
2025-10-01 13:00:00,26.2,81,0.0,587.0,False,131
2025-10-01 14:00:00,25.7,82,2.2,418.0,True,132
2025-10-01 15:00:00,24.6,85,4.6,227.0,True,132
2025-10-01 16:00:00,23.6,89,4.9,144.0,True,132
2025-10-01 17:00:00,23.1,90,0.6,77.0,True,132
2025-10-01 18:00:00,22.5,92,0.0,15.0,True,132
2025-10-01 19:00:00,23.9,80,2.8,0.0,True,132
2025-10-01 20:00:00,23.3,80,0.0,0.0,False,133
2025-10-01 21:00:00,23.2,76,0.0,0.0,False,133
2025-10-01 22:00:00,22.2,81,0.8,0.0,True,134
2025-10-01 23:00:00,22.0,81,0.1,0.0,True,134
